season,round,url,raceName,circuitId,date
2001,6,http://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2001-05-13
2001,7,http://en.wikipedia.org/wiki/2001_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2001-05-27
2001,8,http://en.wikipedia.org/wiki/2001_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2001-06-10
2001,9,http://en.wikipedia.org/wiki/2001_European_Grand_Prix,European Grand Prix,nurburgring,2001-06-24
2001,10,http://en.wikipedia.org/wiki/2001_French_Grand_Prix,French Grand Prix,magny_cours,2001-07-01
2001,11,http://en.wikipedia.org/wiki/2001_British_Grand_Prix,British Grand Prix,silverstone,2001-07-15
2001,12,http://en.wikipedia.org/wiki/2001_German_Grand_Prix,German Grand Prix,hockenheimring,2001-07-29
2001,13,http://en.wikipedia.org/wiki/2001_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2001-08-19
2001,14,http://en.wikipedia.org/wiki/2001_Belgian_Grand_Prix,Belgian Grand Prix,spa,2001-09-02
2001,15,http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix,Italian Grand Prix,monza,2001-09-16
2001,16,http://en.wikipedia.org/wiki/2001_United_States_Grand_Prix,United States Grand Prix,indianapolis,2001-09-30
2001,17,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2001-10-14
2002,1,http://en.wikipedia.org/wiki/2002_Australian_Grand_Prix,Australian Grand Prix,albert_park,2002-03-03
2002,2,http://en.wikipedia.org/wiki/2002_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2002-03-17
2002,3,http://en.wikipedia.org/wiki/2002_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2002-03-31
2002,4,http://en.wikipedia.org/wiki/2002_San_Marino_Grand_Prix,San Marino Grand Prix,imola,2002-04-14
2002,5,http://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2002-04-28
2002,6,http://en.wikipedia.org/wiki/2002_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2002-05-12
2002,7,http://en.wikipedia.org/wiki/2002_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2002-05-26
2002,8,http://en.wikipedia.org/wiki/2002_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2002-06-09
2002,9,http://en.wikipedia.org/wiki/2002_European_Grand_Prix,European Grand Prix,nurburgring,2002-06-23
2002,10,http://en.wikipedia.org/wiki/2002_British_Grand_Prix,British Grand Prix,silverstone,2002-07-07
2002,11,http://en.wikipedia.org/wiki/2002_French_Grand_Prix,French Grand Prix,magny_cours,2002-07-21
2002,12,http://en.wikipedia.org/wiki/2002_German_Grand_Prix,German Grand Prix,hockenheimring,2002-07-28
2002,13,http://en.wikipedia.org/wiki/2002_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2002-08-18
2002,14,http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix,Belgian Grand Prix,spa,2002-09-01
2002,15,http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix,Italian Grand Prix,monza,2002-09-15
2002,16,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix,United States Grand Prix,indianapolis,2002-09-29
2002,17,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2002-10-13
2003,1,http://en.wikipedia.org/wiki/2003_Australian_Grand_Prix,Australian Grand Prix,albert_park,2003-03-09
2003,2,http://en.wikipedia.org/wiki/2003_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2003-03-23
2003,3,http://en.wikipedia.org/wiki/2003_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2003-04-06
2003,4,http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix,San Marino Grand Prix,imola,2003-04-20
2003,5,http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2003-05-04
2003,6,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix,Austrian Grand Prix,red_bull_ring,2003-05-18
2003,7,http://en.wikipedia.org/wiki/2003_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2003-06-01
2003,8,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2003-06-15
2003,9,http://en.wikipedia.org/wiki/2003_European_Grand_Prix,European Grand Prix,nurburgring,2003-06-29
2003,10,http://en.wikipedia.org/wiki/2003_French_Grand_Prix,French Grand Prix,magny_cours,2003-07-06
2003,11,http://en.wikipedia.org/wiki/2003_British_Grand_Prix,British Grand Prix,silverstone,2003-07-20
2003,12,http://en.wikipedia.org/wiki/2003_German_Grand_Prix,German Grand Prix,hockenheimring,2003-08-03
2003,13,http://en.wikipedia.org/wiki/2003_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2003-08-24
2003,14,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix,Italian Grand Prix,monza,2003-09-14
2003,15,http://en.wikipedia.org/wiki/2003_United_States_Grand_Prix,United States Grand Prix,indianapolis,2003-09-28
2003,16,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2003-10-12
2004,1,http://en.wikipedia.org/wiki/2004_Australian_Grand_Prix,Australian Grand Prix,albert_park,2004-03-07
2004,2,http://en.wikipedia.org/wiki/2004_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2004-03-21
2004,3,http://en.wikipedia.org/wiki/2004_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2004-04-04
2004,4,http://en.wikipedia.org/wiki/2004_San_Marino_Grand_Prix,San Marino Grand Prix,imola,2004-04-25
2004,5,http://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2004-05-09
2004,6,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2004-05-23
2004,7,http://en.wikipedia.org/wiki/2004_European_Grand_Prix,European Grand Prix,nurburgring,2004-05-30
2004,8,http://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2004-06-13
2004,9,http://en.wikipedia.org/wiki/2004_United_States_Grand_Prix,United States Grand Prix,indianapolis,2004-06-20
2004,10,http://en.wikipedia.org/wiki/2004_French_Grand_Prix,French Grand Prix,magny_cours,2004-07-04
2004,11,http://en.wikipedia.org/wiki/2004_British_Grand_Prix,British Grand Prix,silverstone,2004-07-11
2004,12,http://en.wikipedia.org/wiki/2004_German_Grand_Prix,German Grand Prix,hockenheimring,2004-07-25
2004,13,http://en.wikipedia.org/wiki/2004_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2004-08-15
2004,14,http://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix,Belgian Grand Prix,spa,2004-08-29
2004,15,http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix,Italian Grand Prix,monza,2004-09-12
2004,16,http://en.wikipedia.org/wiki/2004_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2004-09-26
2004,17,http://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2004-10-10
2004,18,http://en.wikipedia.org/wiki/2004_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2004-10-24
2005,1,http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix,Australian Grand Prix,albert_park,2005-03-06
2005,2,http://en.wikipedia.org/wiki/2005_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2005-03-20
2005,3,http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2005-04-03
2005,4,http://en.wikipedia.org/wiki/2005_San_Marino_Grand_Prix,San Marino Grand Prix,imola,2005-04-24
2005,5,http://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2005-05-08
2005,6,http://en.wikipedia.org/wiki/2005_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2005-05-22
2005,7,http://en.wikipedia.org/wiki/2005_European_Grand_Prix,European Grand Prix,nurburgring,2005-05-29
2005,8,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2005-06-12
2005,9,http://en.wikipedia.org/wiki/2005_United_States_Grand_Prix,United States Grand Prix,indianapolis,2005-06-19
2005,10,http://en.wikipedia.org/wiki/2005_French_Grand_Prix,French Grand Prix,magny_cours,2005-07-03
2005,11,http://en.wikipedia.org/wiki/2005_British_Grand_Prix,British Grand Prix,silverstone,2005-07-10
2005,12,http://en.wikipedia.org/wiki/2005_German_Grand_Prix,German Grand Prix,hockenheimring,2005-07-24
2005,13,http://en.wikipedia.org/wiki/2005_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2005-07-31
2005,14,http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,2005-08-21
2005,15,http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix,Italian Grand Prix,monza,2005-09-04
2005,16,http://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix,Belgian Grand Prix,spa,2005-09-11
2005,17,http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2005-09-25
2005,18,http://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2005-10-09
2005,19,http://en.wikipedia.org/wiki/2005_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2005-10-16
2006,1,http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2006-03-12
2006,2,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2006-03-19
2006,3,http://en.wikipedia.org/wiki/2006_Australian_Grand_Prix,Australian Grand Prix,albert_park,2006-04-02
2006,4,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix,San Marino Grand Prix,imola,2006-04-23
2006,5,http://en.wikipedia.org/wiki/2006_European_Grand_Prix,European Grand Prix,nurburgring,2006-05-07
2006,6,http://en.wikipedia.org/wiki/2006_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2006-05-14
2006,7,http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2006-05-28
2006,8,http://en.wikipedia.org/wiki/2006_British_Grand_Prix,British Grand Prix,silverstone,2006-06-11
2006,9,http://en.wikipedia.org/wiki/2006_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2006-06-25
2006,10,http://en.wikipedia.org/wiki/2006_United_States_Grand_Prix,United States Grand Prix,indianapolis,2006-07-02
2006,11,http://en.wikipedia.org/wiki/2006_French_Grand_Prix,French Grand Prix,magny_cours,2006-07-16
2006,12,http://en.wikipedia.org/wiki/2006_German_Grand_Prix,German Grand Prix,hockenheimring,2006-07-30
2006,13,http://en.wikipedia.org/wiki/2006_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2006-08-06
2006,14,http://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,2006-08-27
2006,15,http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix,Italian Grand Prix,monza,2006-09-10
2006,16,http://en.wikipedia.org/wiki/2006_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2006-10-01
2006,17,http://en.wikipedia.org/wiki/2006_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2006-10-08
2006,18,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2006-10-22
2007,1,http://en.wikipedia.org/wiki/2007_Australian_Grand_Prix,Australian Grand Prix,albert_park,2007-03-18
2007,2,http://en.wikipedia.org/wiki/2007_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2007-04-08
2007,3,http://en.wikipedia.org/wiki/2007_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2007-04-15
2007,4,http://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2007-05-13
2007,5,http://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2007-05-27
2007,6,http://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2007-06-10
2007,7,http://en.wikipedia.org/wiki/2007_United_States_Grand_Prix,United States Grand Prix,indianapolis,2007-06-17
2007,8,http://en.wikipedia.org/wiki/2007_French_Grand_Prix,French Grand Prix,magny_cours,2007-07-01
2007,9,http://en.wikipedia.org/wiki/2007_British_Grand_Prix,British Grand Prix,silverstone,2007-07-08
2007,10,http://en.wikipedia.org/wiki/2007_European_Grand_Prix,European Grand Prix,nurburgring,2007-07-22
2007,11,http://en.wikipedia.org/wiki/2007_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2007-08-05
2007,12,http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,2007-08-26
2007,13,http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix,Italian Grand Prix,monza,2007-09-09
2007,14,http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix,Belgian Grand Prix,spa,2007-09-16
2007,15,http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix,Japanese Grand Prix,fuji,2007-09-30
2007,16,http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2007-10-07
2007,17,http://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2007-10-21
2008,1,http://en.wikipedia.org/wiki/2008_Australian_Grand_Prix,Australian Grand Prix,albert_park,2008-03-16
2008,2,http://en.wikipedia.org/wiki/2008_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2008-03-23
2008,3,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2008-04-06
2008,4,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2008-04-27
2008,5,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,2008-05-11
2008,6,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2008-05-25
2008,7,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2008-06-08
2008,8,http://en.wikipedia.org/wiki/2008_French_Grand_Prix,French Grand Prix,magny_cours,2008-06-22
2008,9,http://en.wikipedia.org/wiki/2008_British_Grand_Prix,British Grand Prix,silverstone,2008-07-06
2008,10,http://en.wikipedia.org/wiki/2008_German_Grand_Prix,German Grand Prix,hockenheimring,2008-07-20
2008,11,http://en.wikipedia.org/wiki/2008_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2008-08-03
2008,12,http://en.wikipedia.org/wiki/2008_European_Grand_Prix,European Grand Prix,valencia,2008-08-24
2008,13,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix,Belgian Grand Prix,spa,2008-09-07
2008,14,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix,Italian Grand Prix,monza,2008-09-14
2008,15,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2008-09-28
2008,16,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix,Japanese Grand Prix,fuji,2008-10-12
2008,17,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2008-10-19
2008,18,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2008-11-02
2009,1,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix,Australian Grand Prix,albert_park,2009-03-29
2009,2,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2009-04-05
2009,3,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2009-04-19
2009,4,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2009-04-26
2009,5,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2009-05-10
2009,6,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2009-05-24
2009,7,http://en.wikipedia.org/wiki/2009_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,2009-06-07
2009,8,http://en.wikipedia.org/wiki/2009_British_Grand_Prix,British Grand Prix,silverstone,2009-06-21
2009,9,http://en.wikipedia.org/wiki/2009_German_Grand_Prix,German Grand Prix,nurburgring,2009-07-12
2009,10,http://en.wikipedia.org/wiki/2009_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2009-07-26
2009,11,http://en.wikipedia.org/wiki/2009_European_Grand_Prix,European Grand Prix,valencia,2009-08-23
2009,12,http://en.wikipedia.org/wiki/2009_Belgian_Grand_Prix,Belgian Grand Prix,spa,2009-08-30
2009,13,http://en.wikipedia.org/wiki/2009_Italian_Grand_Prix,Italian Grand Prix,monza,2009-09-13
2009,14,http://en.wikipedia.org/wiki/2009_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2009-09-27
2009,15,http://en.wikipedia.org/wiki/2009_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2009-10-04
2009,16,http://en.wikipedia.org/wiki/2009_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2009-10-18
2009,17,http://en.wikipedia.org/wiki/2009_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2009-11-01
2010,1,http://en.wikipedia.org/wiki/2010_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2010-03-14
2010,2,http://en.wikipedia.org/wiki/2010_Australian_Grand_Prix,Australian Grand Prix,albert_park,2010-03-28
2010,3,http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2010-04-04
2010,4,http://en.wikipedia.org/wiki/2010_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2010-04-18
2010,5,http://en.wikipedia.org/wiki/2010_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2010-05-09
2010,6,http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2010-05-16
2010,7,http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,2010-05-30
2010,8,http://en.wikipedia.org/wiki/2010_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2010-06-13
2010,9,http://en.wikipedia.org/wiki/2010_European_Grand_Prix,European Grand Prix,valencia,2010-06-27
2010,10,http://en.wikipedia.org/wiki/2010_British_Grand_Prix,British Grand Prix,silverstone,2010-07-11
2010,11,http://en.wikipedia.org/wiki/2010_German_Grand_Prix,German Grand Prix,hockenheimring,2010-07-25
2010,12,http://en.wikipedia.org/wiki/2010_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2010-08-01
2010,13,http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix,Belgian Grand Prix,spa,2010-08-29
2010,14,http://en.wikipedia.org/wiki/2010_Italian_Grand_Prix,Italian Grand Prix,monza,2010-09-12
2010,15,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2010-09-26
2010,16,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2010-10-10
2010,17,http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix,Korean Grand Prix,yeongam,2010-10-24
2010,18,http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2010-11-07
2010,19,http://en.wikipedia.org/wiki/2010_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2010-11-14
2011,1,http://en.wikipedia.org/wiki/2011_Australian_Grand_Prix,Australian Grand Prix,albert_park,2011-03-27
2011,2,http://en.wikipedia.org/wiki/2011_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2011-04-10
2011,3,http://en.wikipedia.org/wiki/2011_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2011-04-17
2011,4,http://en.wikipedia.org/wiki/2011_Turkish_Grand_Prix,Turkish Grand Prix,istanbul,2011-05-08
2011,5,http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2011-05-22
2011,6,http://en.wikipedia.org/wiki/2011_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2011-05-29
2011,7,http://en.wikipedia.org/wiki/2011_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2011-06-12
2011,8,http://en.wikipedia.org/wiki/2011_European_Grand_Prix,European Grand Prix,valencia,2011-06-26
2011,9,http://en.wikipedia.org/wiki/2011_British_Grand_Prix,British Grand Prix,silverstone,2011-07-10
2011,10,http://en.wikipedia.org/wiki/2011_German_Grand_Prix,German Grand Prix,nurburgring,2011-07-24
2011,11,http://en.wikipedia.org/wiki/2011_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2011-07-31
2011,12,http://en.wikipedia.org/wiki/2011_Belgian_Grand_Prix,Belgian Grand Prix,spa,2011-08-28
2011,13,http://en.wikipedia.org/wiki/2011_Italian_Grand_Prix,Italian Grand Prix,monza,2011-09-11
2011,14,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2011-09-25
2011,15,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2011-10-09
2011,16,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix,Korean Grand Prix,yeongam,2011-10-16
2011,17,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix,Indian Grand Prix,buddh,2011-10-30
2011,18,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2011-11-13
2011,19,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2011-11-27
2012,1,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,Australian Grand Prix,albert_park,2012-03-18
2012,2,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2012-03-25
2012,3,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2012-04-15
2012,4,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2012-04-22
2012,5,http://en.wikipedia.org/wiki/2012_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2012-05-13
2012,6,http://en.wikipedia.org/wiki/2012_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2012-05-27
2012,7,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2012-06-10
2012,8,http://en.wikipedia.org/wiki/2012_European_Grand_Prix,European Grand Prix,valencia,2012-06-24
2012,9,http://en.wikipedia.org/wiki/2012_British_Grand_Prix,British Grand Prix,silverstone,2012-07-08
2012,10,http://en.wikipedia.org/wiki/2012_German_Grand_Prix,German Grand Prix,hockenheimring,2012-07-22
2012,11,http://en.wikipedia.org/wiki/2012_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2012-07-29
2012,12,http://en.wikipedia.org/wiki/2012_Belgian_Grand_Prix,Belgian Grand Prix,spa,2012-09-02
2012,13,http://en.wikipedia.org/wiki/2012_Italian_Grand_Prix,Italian Grand Prix,monza,2012-09-09
2012,14,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2012-09-23
2012,15,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2012-10-07
2012,16,http://en.wikipedia.org/wiki/2012_Korean_Grand_Prix,Korean Grand Prix,yeongam,2012-10-14
2012,17,http://en.wikipedia.org/wiki/2012_Indian_Grand_Prix,Indian Grand Prix,buddh,2012-10-28
2012,18,http://en.wikipedia.org/wiki/2012_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2012-11-04
2012,19,http://en.wikipedia.org/wiki/2012_United_States_Grand_Prix,United States Grand Prix,americas,2012-11-18
2012,20,http://en.wikipedia.org/wiki/2012_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2012-11-25
2013,1,http://en.wikipedia.org/wiki/2013_Australian_Grand_Prix,Australian Grand Prix,albert_park,2013-03-17
2013,2,http://en.wikipedia.org/wiki/2013_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2013-03-24
2013,3,http://en.wikipedia.org/wiki/2013_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2013-04-14
2013,4,http://en.wikipedia.org/wiki/2013_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2013-04-21
2013,5,http://en.wikipedia.org/wiki/2013_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2013-05-12
2013,6,http://en.wikipedia.org/wiki/2013_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2013-05-26
2013,7,http://en.wikipedia.org/wiki/2013_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2013-06-09
2013,8,http://en.wikipedia.org/wiki/2013_British_Grand_Prix,British Grand Prix,silverstone,2013-06-30
2013,9,http://en.wikipedia.org/wiki/2013_German_Grand_Prix,German Grand Prix,nurburgring,2013-07-07
2013,10,http://en.wikipedia.org/wiki/2013_Hungarian_Grand_Prix,Hungarian Grand Prix,hungaroring,2013-07-28
2013,11,http://en.wikipedia.org/wiki/2013_Belgian_Grand_Prix,Belgian Grand Prix,spa,2013-08-25
2013,12,http://en.wikipedia.org/wiki/2013_Italian_Grand_Prix,Italian Grand Prix,monza,2013-09-08
2013,13,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix,Singapore Grand Prix,marina_bay,2013-09-22
2013,14,http://en.wikipedia.org/wiki/2013_Korean_Grand_Prix,Korean Grand Prix,yeongam,2013-10-06
2013,15,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix,Japanese Grand Prix,suzuka,2013-10-13
2013,16,http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix,Indian Grand Prix,buddh,2013-10-27
2013,17,http://en.wikipedia.org/wiki/2013_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,yas_marina,2013-11-03
2013,18,http://en.wikipedia.org/wiki/2013_United_States_Grand_Prix,United States Grand Prix,americas,2013-11-17
2013,19,http://en.wikipedia.org/wiki/2013_Brazilian_Grand_Prix,Brazilian Grand Prix,interlagos,2013-11-24
2014,1,http://en.wikipedia.org/wiki/2014_Australian_Grand_Prix,Australian Grand Prix,albert_park,2014-03-16
2014,2,http://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix,Malaysian Grand Prix,sepang,2014-03-30
2014,3,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix,Bahrain Grand Prix,bahrain,2014-04-06
2014,4,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix,Chinese Grand Prix,shanghai,2014-04-20
2014,5,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix,Spanish Grand Prix,catalunya,2014-05-11
2014,6,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix,Monaco Grand Prix,monaco,2014-05-25
2014,7,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix,Canadian Grand Prix,villeneuve,2014-06-08
